"site","HH","Anthropophony","Biophony","Geophony","Quiet","Interference","Unidentified"
"s2lam037_190510",4,0.01666667,0.002777778,0.008333333,0.7041667,0.001388889,0.2666667
"s2lam037_190510",5,0,0.5,0.002777778,0.3680556,0.001388889,0.1277778
"s2lam037_190510",6,0,0.8486111,0,0.05833333,0,0.09305556
"s2lam037_190510",7,0,0.5180556,0.005555556,0.2222222,0.001388889,0.2541667
"s2lam037_190510",8,0,0.5222222,0.01527778,0.2083333,0,0.2583333
"s2lam037_190510",9,0.03888889,0.2902778,0.01527778,0.3125,0,0.3444444
"s2lam037_190510",10,0.04583333,0.3305556,0.02638889,0.2375,0.004166667,0.3611111
"s2lam037_190510",11,0.04305556,0.3,0.01111111,0.3055556,0,0.3444444
"s2lam037_190510",12,0.08974359,0.2602564,0.03461538,0.2307692,0.01410256,0.375641
"s2lam037_190510",13,0.04266667,0.2853333,0.03733333,0.2426667,0.01733333,0.38
"s2lam037_190510",14,0.04444444,0.1902778,0.04861111,0.3111111,0.0125,0.3944444
"s2lam037_190510",15,0.002777778,0.2194444,0.08472222,0.2444444,0.009722222,0.4402778
"s2lam037_190510",16,0.008333333,0.1541667,0.06388889,0.2138889,0.0125,0.5486111
"s2lam037_190510",17,0.001388889,0.1666667,0.0625,0.25,0.009722222,0.5097222
"s2lam037_190510",18,0,0.15,0.02083333,0.3833333,0,0.4472222
"s2lam037_190510",19,0,0.08194444,0.009722222,0.5083333,0.004166667,0.3958333
"s2lam037_190510",20,0,0.06111111,0.01111111,0.6722222,0.001388889,0.2541667
"s2lam037_190510",21,0,0.005555556,0.01388889,0.6763889,0.01527778,0.2930556
"s2lam037_190510",22,0,0.004166667,0.005555556,0.7069444,0.001388889,0.2819444
"s2lam037_190510",23,0.009722222,0.004166667,0.008333333,0.7527778,0.002777778,0.2222222
"s2lam037_190520",0,0.01481481,0.02222222,0.01481481,0.712963,0.02407407,0.2111111
"s2lam037_190520",1,0.02962963,0.01851852,0.01481481,0.562963,0.05555556,0.3240741
"s2lam037_190520",2,0,0.007407407,0.001851852,0.8833333,0.01666667,0.09259259
"s2lam037_190520",3,0.003703704,0.03518519,0.003703704,0.737037,0.01851852,0.2018519
"s2lam037_190520",4,0,0.02037037,0.01111111,0.6944444,0.07407407,0.2055556
"s2lam037_190520",5,0,0.4888889,0.01111111,0.2555556,0.06111111,0.1925926
"s2lam037_190520",6,0.005555556,0.5759259,0.005555556,0.137037,0.1648148,0.1185185
"s2lam037_190520",7,0.001851852,0.4574074,0.01666667,0.2814815,0.04259259,0.2111111
"s2lam037_190520",8,0.01296296,0.3333333,0.01666667,0.2518519,0.1407407,0.2574074
"s2lam037_190520",9,0.0875,0.225,0.025,0.1895833,0.1166667,0.3708333
"s2lam037_190520",10,0.08333333,0.1444444,0.06944444,0.03611111,0.3194444,0.4166667
"s2lam037_190520",11,0.1166667,0.0952381,0.06428571,0.01428571,0.3380952,0.4047619
"s2lam037_190520",12,0.112963,0.04444444,0.1092593,0.06666667,0.3240741,0.4148148
"s2lam037_190520",13,0.07962963,0.02592593,0.1037037,0.05925926,0.3518519,0.4592593
"s2lam037_190520",14,0.05740741,0.02777778,0.1,0.1388889,0.35,0.3777778
"s2lam037_190520",15,0.05740741,0.0462963,0.07407407,0.1037037,0.3407407,0.4203704
"s2lam037_190520",16,0.08148148,0.01481481,0.08333333,0.1722222,0.262963,0.4259259
"s2lam037_190520",17,0.06851852,0.04814815,0.1018519,0.1888889,0.162963,0.4574074
"s2lam037_190520",18,0.04074074,0.07037037,0.05925926,0.2055556,0.2037037,0.4462963
"s2lam037_190520",19,0.03333333,0.08888889,0.07962963,0.2333333,0.2759259,0.3222222
"s2lam037_190520",20,0.02777778,0.09444444,0.06296296,0.2777778,0.2203704,0.3481481
"s2lam037_190520",21,0.01296296,0.02962963,0.1074074,0.2203704,0.3666667,0.3481481
"s2lam037_190520",22,0.003703704,0.01111111,0.04814815,0.3981481,0.2851852,0.2888889
"s2lam037_190520",23,0,0.005555556,0.007407407,0.7685185,0.02777778,0.1907407
"s2lam037_190529",0,0.0375,0.03472222,0,0.8291667,0.04166667,0.06111111
"s2lam037_190529",1,0.025,0,0.03194444,0.8013889,0.04722222,0.1041667
"s2lam037_190529",2,0.002777778,0,0.005555556,0.8777778,0.05,0.06527778
"s2lam037_190529",3,0.02916667,0.002777778,0.01527778,0.7722222,0.05138889,0.1375
"s2lam037_190529",4,0.002777778,0.1166667,0.0125,0.6944444,0.04583333,0.1375
"s2lam037_190529",5,0.004166667,0.6111111,0.004166667,0.1625,0.04027778,0.2027778
"s2lam037_190529",6,0.005555556,0.4138889,0.01944444,0.2652778,0.05694444,0.2611111
"s2lam037_190529",7,0.02222222,0.3888889,0.01388889,0.3347222,0.02777778,0.2194444
"s2lam037_190529",8,0.006944444,0.3527778,0.004166667,0.3291667,0.01805556,0.2986111
"s2lam037_190529",9,0.1055556,0.4319444,0.01666667,0.1625,0.02777778,0.2708333
"s2lam037_190529",10,0.1791667,0.4555556,0.01388889,0.07083333,0.03888889,0.2569444
"s2lam037_190529",11,0.2805556,0.3527778,0.02638889,0.06944444,0.09583333,0.2027778
"s2lam037_190529",12,0.1458333,0.3694444,0.02777778,0.08611111,0.1569444,0.2541667
"s2lam037_190529",13,0.08888889,0.2666667,0.06527778,0.02638889,0.2972222,0.3138889
"s2lam037_190529",14,0.02222222,0.1555556,0.1291667,0.075,0.2638889,0.3972222
"s2lam037_190529",15,0.01666667,0.1513889,0.1666667,0.04305556,0.2027778,0.4625
"s2lam037_190529",16,0.04861111,0.1555556,0.1652778,0.06666667,0.1388889,0.4638889
"s2lam037_190529",17,0.001388889,0.2111111,0.1069444,0.1680556,0.1958333,0.3486111
"s2lam037_190529",18,0.02916667,0.2736111,0.02222222,0.2472222,0.07916667,0.3694444
"s2lam037_190529",19,0.007246377,0.4507246,0.002898551,0.2724638,0.06231884,0.2318841
"s2lam037_190529",20,0.05972222,0.2277778,0.005555556,0.4430556,0.05694444,0.225
"s2lam037_190529",21,0.01527778,0.3916667,0.01666667,0.3597222,0.04583333,0.1805556
"s2lam037_190529",22,0.04305556,0.08333333,0.02777778,0.6486111,0.1138889,0.1041667
"s2lam037_190529",23,0.008333333,0.04444444,0.01944444,0.7458333,0.04166667,0.15
"s2lam037_190604",0,0,1,0,0,0,0
"s2lam037_190604",1,0.007407407,0.9925926,0,0,0,0.003703704
"s2lam037_190604",2,0.007407407,0.987037,0,0,0,0.005555556
"s2lam037_190604",3,0.02407407,0.9796296,0,0,0.005555556,0.001851852
"s2lam037_190604",4,0.03333333,0.9685185,0,0,0.001851852,0.007407407
"s2lam037_190604",5,0.04814815,0.8481481,0.007407407,0,0.02037037,0.09259259
"s2lam037_190604",6,0.09259259,0.8314815,0.005555556,0,0,0.09259259
"s2lam037_190604",7,0.1759259,0.7425926,0,0,0,0.1018519
"s2lam037_190604",8,0.1814815,0.5185185,0.003703704,0.01296296,0,0.3
"s2lam037_190604",9,0.1895833,0.5541667,0,0,0.01875,0.25
"s2lam037_190604",10,0.1416667,0.5027778,0.01111111,0,0.01111111,0.3527778
"s2lam037_190604",11,0.1666667,0.3361111,0.008333333,0,0.05555556,0.4333333
"s2lam037_190604",12,0.08444444,0.5044444,0.008888889,0.01111111,0.05555556,0.3533333
"s2lam037_190604",13,0.1148148,0.4259259,0.001851852,0.003703704,0.02962963,0.4425926
"s2lam037_190604",14,0.1537037,0.2944444,0.01111111,0.03703704,0.02777778,0.4833333
"s2lam037_190604",15,0.1814815,0.3333333,0.007407407,0,0.02777778,0.4537037
"s2lam037_190604",16,0.1481481,0.2944444,0.01851852,0.007407407,0.04074074,0.5018519
"s2lam037_190604",17,0.1944444,0.3333333,0.007407407,0,0.01666667,0.4592593
"s2lam037_190604",18,0.2277778,0.2203704,0.005555556,0.03148148,0.03148148,0.4888889
"s2lam037_190604",19,0.162963,0.2759259,0.01666667,0.02407407,0.02962963,0.4962963
"s2lam037_190604",20,0.1111111,0.6851852,0.001851852,0,0.007407407,0.2074074
"s2lam037_190604",21,0,0.9907407,0,0,0.02222222,0.005555556
"s2lam037_190604",22,0.01111111,0.9777778,0,0,0.01851852,0.009259259
"s2lam037_190604",23,0.04074074,0.95,0,0,0.01296296,0.009259259
"s2lam037_190612",0,0.001851852,0,0.003703704,0.9314815,0.02037037,0.04444444
"s2lam037_190612",1,0.02037037,0,0.001851852,0.8685185,0.03148148,0.07962963
"s2lam037_190612",2,0,0.001851852,0,0.9074074,0.009259259,0.08148148
"s2lam037_190612",3,0,0,0.001851852,0.9592593,0.01481481,0.02777778
"s2lam037_190612",4,0,0.04259259,0,0.9388889,0.003703704,0.01666667
"s2lam037_190612",5,0,0.2888889,0.001851852,0.5851852,0.001851852,0.1277778
"s2lam037_190612",6,0.001851852,0.2685185,0,0.6351852,0.001851852,0.09444444
"s2lam037_190612",7,0,0.2759259,0,0.6037037,0,0.1240741
"s2lam037_190612",8,0.01818182,0.2484848,0.003030303,0.5984848,0.03030303,0.119697
"s2lam037_190612",9,0.01449275,0.2681159,0.002898551,0.4898551,0.05072464,0.1913043
"s2lam037_190612",10,0.02962963,0.4314815,0.003703704,0.2925926,0.04259259,0.2203704
"s2lam037_190612",11,0.05,0.3592593,0.009259259,0.2388889,0.08148148,0.2925926
"s2lam037_190612",12,0.01666667,0.437037,0.04444444,0.212963,0.1148148,0.2037037
"s2lam037_190612",13,0.05555556,0.337037,0.03703704,0.2111111,0.1555556,0.2481481
"s2lam037_190612",14,0.01666667,0.2,0.0537037,0.2611111,0.112963,0.3814815
"s2lam037_190612",15,0.0537037,0.2944444,0.0462963,0.2074074,0.112963,0.3203704
"s2lam037_190612",16,0.1037037,0.1518519,0.07962963,0.1944444,0.137037,0.3611111
"s2lam037_190612",17,0.02962963,0.1444444,0.137037,0.1555556,0.2055556,0.3722222
"s2lam037_190612",18,0.1037037,0.1925926,0.09444444,0.1462963,0.2314815,0.2962963
"s2lam037_190612",19,0,0.1592593,0.06111111,0.2888889,0.1555556,0.3611111
"s2lam037_190612",20,0.06111111,0.1185185,0.02962963,0.4111111,0.09814815,0.3
"s2lam037_190612",21,0.01481481,0.05185185,0.003703704,0.7833333,0.009259259,0.1388889
"s2lam037_190612",22,0.009259259,0,0.003703704,0.8314815,0.0462963,0.1111111
"s2lam037_190612",23,0.03148148,0,0.001851852,0.8722222,0.01111111,0.08333333
"s2lam037_190621",0,0.03703704,0.007407407,0.001851852,0.6407407,0.07407407,0.2407407
"s2lam037_190621",1,0.02962963,0,0.001851852,0.6703704,0.02777778,0.2703704
"s2lam037_190621",2,0.05555556,0.003703704,0.02777778,0.5037037,0.1388889,0.2907407
"s2lam037_190621",3,0.005555556,0.03148148,0.01666667,0.5814815,0.0462963,0.3259259
"s2lam037_190621",4,0.04259259,0.005555556,0.02962963,0.6685185,0.08703704,0.1777778
"s2lam037_190621",5,0.04074074,0.1888889,0.04074074,0.2759259,0.1092593,0.3555556
"s2lam037_190621",6,0.03518519,0.5092593,0.01851852,0.08333333,0.08888889,0.2796296
"s2lam037_190621",7,0.04814815,0.3537037,0.02222222,0.09814815,0.06296296,0.4296296
"s2lam037_190621",8,0.0462963,0.3592593,0.03148148,0.07777778,0.1259259,0.3851852
"s2lam037_190621",9,0.02962963,0.2388889,0.02592593,0.08703704,0.2796296,0.3592593
"s2lam037_190621",10,0.01578947,0.2947368,0.03508772,0.007017544,0.5929825,0.1421053
"s2lam037_190621",11,0.1541667,0.1972222,0.04166667,0.025,0.4305556,0.1958333
"s2lam037_190621",12,0.01111111,0.2611111,0.1097222,0.05277778,0.4361111,0.2111111
"s2lam037_190621",13,0.07361111,0.2083333,0.05694444,0.07916667,0.2861111,0.3541667
"s2lam037_190621",14,0.08472222,0.2736111,0.02916667,0.02638889,0.1930556,0.4236111
"s2lam037_190621",15,0.08405797,0.3275362,0.04492754,0.03188406,0.2101449,0.3478261
"s2lam037_190621",16,0.1018519,0.2462963,0.04259259,0.07222222,0.1722222,0.3981481
"s2lam037_190621",17,0.09444444,0.2277778,0.02777778,0.09444444,0.1111111,0.4666667
"s2lam037_190621",18,0.07592593,0.3166667,0.01851852,0.1833333,0.1222222,0.3314815
"s2lam037_190621",19,0.05925926,0.3685185,0.01111111,0.2185185,0.03703704,0.3222222
"s2lam037_190621",20,0.1074074,0.1296296,0.0462963,0.2518519,0.07962963,0.4055556
"s2lam037_190621",21,0.1333333,0.05555556,0.01851852,0.2481481,0.06296296,0.4925926
"s2lam037_190621",22,0.04074074,0,0.02037037,0.3092593,0.07222222,0.5666667
"s2lam037_190621",23,0.01851852,0,0.001851852,0.6388889,0.07037037,0.2759259
"s2lam037_200522",0,0.0212963,0.4157407,0.05555556,0.1157407,0.2490741,0.1851852
"s2lam037_200522",1,0,0.3194444,0.05555556,0.1666667,0.2361111,0.2546296
"s2lam037_200522",2,0,0.2981481,0.04259259,0.2046296,0.2962963,0.1925926
"s2lam037_200522",3,0,0.3555556,0.01018519,0.2703704,0.06296296,0.3194444
"s2lam037_200522",4,0.01759259,0.4925926,0.03055556,0.1333333,0.08518519,0.2703704
"s2lam037_200522",5,0.005555556,0.8990741,0.002777778,0.009259259,0.01944444,0.07407407
"s2lam037_200522",6,0.0009259259,0.8555556,0.01388889,0.01018519,0.05185185,0.09537037
"s2lam037_200522",7,0.005555556,0.7685185,0.009259259,0.02314815,0.1388889,0.09259259
"s2lam037_200522",8,0.006481481,0.7944444,0.01296296,0.00462963,0.1768519,0.08518519
"s2lam037_200522",9,0.005555556,0.6703704,0.0009259259,0.02962963,0.2740741,0.1092593
"s2lam037_200522",10,0.06571429,0.6733333,0.004761905,0.02,0.1780952,0.1219048
"s2lam037_200522",11,0.0483871,0.6967742,0.01182796,0.0311828,0.1236559,0.1397849
"s2lam037_200522",12,0.01111111,0.6990741,0.03703704,0.02407407,0.1222222,0.162037
"s2lam037_200522",13,0.03240741,0.5851852,0.01388889,0.06851852,0.187963,0.175
"s2lam037_200522",14,0.01111111,0.6203704,0.01759259,0.08055556,0.1703704,0.15
"s2lam037_200522",15,0.03796296,0.587037,0.02222222,0.03425926,0.2194444,0.1611111
"s2lam037_200522",16,0.01851852,0.5638889,0.02962963,0.03518519,0.2148148,0.1861111
"s2lam037_200522",17,0.01203704,0.6611111,0.01388889,0.01759259,0.1194444,0.2203704
"s2lam037_200522",18,0.001904762,0.7228571,0.0152381,0.03714286,0.06857143,0.1866667
"s2lam037_200522",19,0.01018519,0.7111111,0.00462963,0.08518519,0.02592593,0.1722222
"s2lam037_200522",20,0.0009259259,0.4601852,0.02685185,0.1777778,0.03796296,0.3111111
"s2lam037_200522",21,0,0.7731481,0.02407407,0.00462963,0.05185185,0.1722222
"s2lam037_200522",22,0.005555556,0.5509259,0.0212963,0.04444444,0.1962963,0.2203704
"s2lam037_200522",23,0.03240741,0.3546296,0.08888889,0.03888889,0.3324074,0.2416667
"s2lam037_200603",0,0.02301587,0.02936508,0.005555556,0.5015873,0.197619,0.2515873
"s2lam037_200603",1,0.0007936508,0.04603175,0.0007936508,0.4793651,0.1833333,0.3047619
"s2lam037_200603",2,0.002380952,0.03571429,0.003968254,0.497619,0.1595238,0.3142857
"s2lam037_200603",3,0.002380952,0.0515873,0.002380952,0.5119048,0.1698413,0.2698413
"s2lam037_200603",4,0,0.1214286,0.005555556,0.5103175,0.1166667,0.2563492
"s2lam037_200603",5,0,0.7436508,0.0007936508,0.05079365,0.1730159,0.1047619
"s2lam037_200603",6,0.03650794,0.5126984,0.002380952,0.06587302,0.1468254,0.2714286
"s2lam037_200603",7,0.02522523,0.4594595,0.007207207,0.07207207,0.2864865,0.2099099
"s2lam037_200603",8,0.01574074,0.4101852,0.002777778,0.06944444,0.35,0.2074074
"s2lam037_200603",9,0.03611111,0.262037,0.007407407,0.07222222,0.5092593,0.1703704
"s2lam037_200603",10,0.07777778,0.2388889,0.02777778,0.04206349,0.5277778,0.152381
"s2lam037_200603",11,0.06190476,0.2349206,0.02539683,0.005555556,0.6246032,0.1380952
"s2lam037_200603",12,0.01190476,0.1984127,0.02857143,0.01904762,0.668254,0.1444444
"s2lam037_200603",13,0.02063492,0.1888889,0.04047619,0.04603175,0.6388889,0.1269841
"s2lam037_200603",14,0.04047619,0.1238095,0.02777778,0.02619048,0.7214286,0.1253968
"s2lam037_200603",15,0.02539683,0.1238095,0.04285714,0.07222222,0.6150794,0.1746032
"s2lam037_200603",16,0.02619048,0.1277778,0.04047619,0.03730159,0.7142857,0.1134921
"s2lam037_200603",17,0.01666667,0.1388889,0.04285714,0.0515873,0.6349206,0.1690476
"s2lam037_200603",18,0.01111111,0.2190476,0.03968254,0.07936508,0.547619,0.1753968
"s2lam037_200603",19,0.003174603,0.2126984,0.03253968,0.1261905,0.5396825,0.1460317
"s2lam037_200603",20,0.02619048,0.134127,0.02460317,0.2904762,0.3992063,0.1587302
"s2lam037_200603",21,0.0007936508,0.08809524,0.01587302,0.3095238,0.3174603,0.2833333
"s2lam037_200603",22,0.003174603,0.06507937,0.01349206,0.3563492,0.2722222,0.3134921
"s2lam037_200603",23,0.0007936508,0.09047619,0.004761905,0.381746,0.2365079,0.2992063
"s2lam037_200623",0,0.008333333,0,0.008333333,0.8791667,0,0.1041667
"s2lam037_200623",1,0,0.001388889,0,0.9388889,0,0.05972222
"s2lam037_200623",2,0,0,0,0.9638889,0,0.03611111
"s2lam037_200623",3,0.001388889,0,0,0.9541667,0,0.04444444
"s2lam037_200623",4,0,0,0,0.9583333,0,0.04166667
"s2lam037_200623",5,0.001388889,0.4638889,0.008333333,0.3916667,0,0.1361111
"s2lam037_200623",6,0,0.2486111,0.002777778,0.5708333,0,0.1777778
"s2lam037_200623",7,0,0.2152778,0.001388889,0.5708333,0,0.2138889
"s2lam037_200623",8,0.02361111,0.2680556,0.01527778,0.3930556,0,0.3013889
"s2lam037_200623",9,0.001449275,0.1927536,0.02028986,0.3913043,0,0.3956522
"s2lam037_200623",10,0.005555556,0.2388889,0.005555556,0.3777778,0,0.3722222
"s2lam037_200623",11,0.06481481,0.1018519,0.01851852,0.3814815,0,0.4351852
"s2lam037_200623",12,0.003703704,0.06111111,0.07407407,0.3611111,0,0.5
"s2lam037_200623",13,0.003703704,0.0962963,0.08518519,0.3611111,0.003703704,0.4518519
"s2lam037_200623",14,0.005555556,0.1203704,0.06666667,0.3425926,0.01296296,0.4537037
"s2lam037_200623",15,0.001851852,0.1185185,0.06481481,0.4074074,0,0.4111111
"s2lam037_200623",16,0.01428571,0.1015873,0.06031746,0.3396825,0.004761905,0.4857143
"s2lam037_200623",17,0.001388889,0.08888889,0.04305556,0.4375,0.004166667,0.425
"s2lam037_200623",18,0.002777778,0.1388889,0.0375,0.4958333,0.001388889,0.325
"s2lam037_200623",19,0.004166667,0.2861111,0.05277778,0.3916667,0.002777778,0.2625
"s2lam037_200623",20,0.002777778,0.2041667,0.0125,0.4944444,0,0.2875
"s2lam037_200623",21,0.006944444,0.02361111,0.005555556,0.8111111,0,0.1527778
"s2lam037_200623",22,0.005555556,0,0.002777778,0.8861111,0,0.1055556
"s2lam037_200623",23,0.002777778,0,0.006944444,0.8638889,0.001388889,0.125
"s2lam038_190318",0,0.4925926,0.009259259,0.03148148,0,0.1018519,0.3722222
"s2lam038_190318",1,0.3703704,0.02962963,0.02777778,0,0.2925926,0.2944444
"s2lam038_190318",2,0.5259259,0.01111111,0.07592593,0,0.0962963,0.312963
"s2lam038_190318",3,0.3648148,0.005555556,0.03333333,0,0.4333333,0.2018519
"s2lam038_190318",4,0.4425926,0,0.02037037,0,0.4259259,0.1388889
"s2lam038_190318",5,0.487037,0,0.02037037,0,0.3555556,0.1740741
"s2lam038_190318",6,0.3759259,0.04444444,0.02037037,0,0.487037,0.1037037
"s2lam038_190318",7,0.2722222,0.1333333,0.01666667,0,0.487037,0.137037
"s2lam038_190318",8,0.4111111,0.1555556,0.01851852,0,0.3555556,0.1148148
"s2lam038_190318",9,0.4277778,0.09444444,0.01481481,0,0.3592593,0.1462963
"s2lam038_190318",10,0.3962963,0.05740741,0.01851852,0,0.4518519,0.1055556
"s2lam038_190318",11,0.3574074,0.01111111,0.05555556,0,0.4407407,0.1888889
"s2lam038_190318",12,0.2740741,0.02222222,0.04259259,0,0.4537037,0.2685185
"s2lam038_190318",13,0.2733333,0.03777778,0.008888889,0,0.5044444,0.2177778
"s2lam038_190318",14,0.3518519,0,0.01851852,0,0.5611111,0.1222222
"s2lam038_190318",15,0.312963,0,0.02592593,0,0.5222222,0.1833333
"s2lam038_190318",16,0.3796296,0.01111111,0.05740741,0,0.3296296,0.2740741
"s2lam038_190318",17,0.3907407,0.009259259,0.1018519,0.001851852,0.1074074,0.4055556
"s2lam038_190318",18,0.3222222,0.005555556,0.1722222,0,0.1407407,0.3722222
"s2lam038_190318",19,0.2925926,0.04444444,0.1518519,0,0.03888889,0.4814815
"s2lam038_190318",20,0.3,0.02407407,0.0962963,0,0.1722222,0.4240741
"s2lam038_190318",21,0.3092593,0.03518519,0.1407407,0,0.06111111,0.4611111
"s2lam038_190318",22,0.3555556,0.03333333,0.06296296,0,0.1148148,0.4462963
"s2lam038_190318",23,0.3222222,0.02407407,0.06296296,0,0.237037,0.3703704
"s2lam038_190329",0,0.04333333,0.08666667,0.007777778,0.4344444,0.006666667,0.4233333
"s2lam038_190329",1,0.03111111,0.1133333,0.01666667,0.4311111,0.007777778,0.4011111
"s2lam038_190329",2,0.01777778,0.07,0.01111111,0.5266667,0.003333333,0.3744444
"s2lam038_190329",3,0.005555556,0.06333333,0.01444444,0.5033333,0.007777778,0.4066667
"s2lam038_190329",4,0.06222222,0.02555556,0.008888889,0.6055556,0.01,0.29
"s2lam038_190329",5,0.06333333,0.02222222,0.01555556,0.5477778,0.008888889,0.3466667
"s2lam038_190329",6,0.02555556,0.4177778,0.03222222,0.16,0.03111111,0.3455556
"s2lam038_190329",7,0.05555556,0.66,0.001111111,0.007777778,0.001111111,0.2755556
"s2lam038_190329",8,0.1588889,0.5544444,0.003333333,0.01,0.01333333,0.27
"s2lam038_190329",9,0.2377778,0.5111111,0.001111111,0.02,0.01111111,0.2311111
"s2lam038_190329",10,0.2632184,0.4770115,0.0183908,0.01149425,0.05517241,0.1977011
"s2lam038_190329",11,0.3155556,0.3233333,0.01222222,0.03111111,0.03666667,0.2911111
"s2lam038_190329",12,0.1855556,0.3388889,0.04,0.09222222,0.06333333,0.2977778
"s2lam038_190329",13,0.1966667,0.3455556,0.03666667,0.07333333,0.09555556,0.2844444
"s2lam038_190329",14,0.3711111,0.2322222,0.01666667,0.06,0.1122222,0.2322222
"s2lam038_190329",15,0.3766667,0.16,0.04888889,0.03777778,0.19,0.2511111
"s2lam038_190329",16,0.2844444,0.1366667,0.05,0.07333333,0.1566667,0.3311111
"s2lam038_190329",17,0.2055556,0.14,0.06666667,0.09666667,0.09,0.4222222
"s2lam038_190329",18,0.2533333,0.21,0.04,0.04111111,0.05333333,0.4144444
"s2lam038_190329",19,0.1855556,0.1977778,0.02444444,0.1033333,0.01444444,0.4811111
"s2lam038_190329",20,0.09444444,0.27,0.03222222,0.1122222,0.04777778,0.4555556
"s2lam038_190329",21,0.09,0.26,0.04777778,0.1433333,0.1022222,0.3855556
"s2lam038_190329",22,0.03444444,0.2555556,0.02444444,0.1711111,0.09666667,0.4366667
"s2lam038_190329",23,0.02444444,0.1333333,0.01555556,0.3944444,0.02777778,0.4122222
"s2lam038_190412",0,0.1236111,0.3736111,0.01666667,0.02222222,0.05277778,0.4277778
"s2lam038_190412",1,0.1305556,0.3972222,0.01805556,0.0375,0.05138889,0.3819444
"s2lam038_190412",2,0.08333333,0.2847222,0.02083333,0.01666667,0.09166667,0.5125
"s2lam038_190412",3,0.1930556,0.01805556,0.02361111,0.05972222,0.1958333,0.5222222
"s2lam038_190412",4,0.1305556,0.008333333,0.02777778,0.07083333,0.2041667,0.5680556
"s2lam038_190412",5,0.1819444,0.2208333,0.005555556,0.03055556,0.1722222,0.4097222
"s2lam038_190412",6,0.1986111,0.5194444,0.004166667,0,0.02361111,0.2763889
"s2lam038_190412",7,0.2597222,0.5513889,0,0,0.002777778,0.2125
"s2lam038_190412",8,0.2041667,0.5638889,0,0,0.02916667,0.2236111
"s2lam038_190412",9,0.2486111,0.4833333,0.005555556,0.001388889,0.06666667,0.2208333
"s2lam038_190412",10,0.2652778,0.3736111,0.01666667,0,0.1430556,0.2388889
"s2lam038_190412",11,0.2486111,0.2777778,0.01805556,0.001388889,0.2277778,0.2416667
"s2lam038_190412",12,0.2733333,0.2613333,0.016,0.001333333,0.2493333,0.2293333
"s2lam038_190412",13,0.2807692,0.1576923,0.02435897,0.003846154,0.3589744,0.2102564
"s2lam038_190412",14,0.2194444,0.05416667,0.05138889,0,0.6263889,0.1208333
"s2lam038_190412",15,0.1375,0.02777778,0.03611111,0,0.7138889,0.1375
"s2lam038_190412",16,0.1875,0.06388889,0.03333333,0,0.6444444,0.1416667
"s2lam038_190412",17,0.2152778,0.06388889,0.04166667,0,0.5041667,0.2277778
"s2lam038_190412",18,0.2402778,0.06666667,0.05416667,0.001388889,0.4791667,0.2194444
"s2lam038_190412",19,0.1569444,0.1722222,0.04305556,0.001388889,0.3833333,0.2819444
"s2lam038_190412",20,0.3111111,0.1527778,0.03888889,0.001388889,0.3166667,0.2236111
"s2lam038_190412",21,0.1472222,0.3833333,0.006944444,0,0.2388889,0.2375
"s2lam038_190412",22,0.1666667,0.3555556,0.02638889,0.001388889,0.2208333,0.2680556
"s2lam038_190412",23,0.1166667,0.3986111,0.0125,0,0.1722222,0.325
"s2lam038_190421",0,0.002777778,0.1180556,0.05138889,0.1361111,0.1486111,0.5694444
"s2lam038_190421",1,0,0.1444444,0.07083333,0.1361111,0.1555556,0.5361111
"s2lam038_190421",2,0.004166667,0.09722222,0.04583333,0.1430556,0.2236111,0.5152778
"s2lam038_190421",3,0.001388889,0.06527778,0.08611111,0.1958333,0.2611111,0.4375
"s2lam038_190421",4,0,0.03888889,0.05555556,0.2041667,0.2375,0.4875
"s2lam038_190421",5,0.0125,0.4555556,0.03472222,0.08611111,0.1458333,0.3
"s2lam038_190421",6,0.004166667,0.9083333,0.005555556,0,0.05138889,0.05833333
"s2lam038_190421",7,0.01527778,0.7069444,0.008333333,0,0.07777778,0.2055556
"s2lam038_190421",8,0.01388889,0.6208333,0.002777778,0,0.1666667,0.2138889
"s2lam038_190421",9,0.01527778,0.5361111,0.03055556,0,0.3180556,0.1583333
"s2lam038_190421",10,0.06206897,0.4908046,0.01954023,0,0.2448276,0.2310345
"s2lam038_190421",11,0.04,0.43,0.03777778,0.002222222,0.2,0.3355556
"s2lam038_190421",12,0.01555556,0.4766667,0.02888889,0.001111111,0.2244444,0.2911111
"s2lam038_190421",13,0.1022222,0.4766667,0.008888889,0.001111111,0.18,0.2688889
"s2lam038_190421",14,0.05444444,0.4444444,0.03555556,0,0.2344444,0.2877778
"s2lam038_190421",15,0.04,0.3211111,0.02666667,0.005555556,0.2566667,0.3788889
"s2lam038_190421",16,0.01666667,0.4455556,0.01888889,0.01222222,0.1644444,0.3677778
"s2lam038_190421",17,0.05402299,0.3655172,0.02298851,0.0137931,0.1206897,0.4436782
"s2lam038_190421",18,0.04166667,0.4513889,0.0125,0.02222222,0.1305556,0.3708333
"s2lam038_190421",19,0.05,0.4125,0.0125,0.06944444,0.07638889,0.3888889
"s2lam038_190421",20,0.04583333,0.3375,0.03611111,0.02361111,0.0875,0.4791667
"s2lam038_190421",21,0.005555556,0.1055556,0.05,0.04861111,0.15,0.6625
"s2lam038_190421",22,0.04027778,0.1555556,0.07777778,0.03472222,0.2097222,0.5027778
"s2lam038_190421",23,0.001388889,0.1291667,0.05416667,0.1111111,0.175,0.5486111
